Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
230,20,2,86,0.058666827,0.009,0.003730834,0,0.065789474,1,0,0.083333333,0,0,91862.05732,-3.157126161,#DIV/0!,0,0,0,509.068901,0,0,0.996269166,0.996269166,0.529074952,0,0,0,509.068901,0,0,0,0,0,0,0,0,-509.068901,0,0
231,20,3,86,0.058666827,0.009,0.003727966,0,0.065789474,1,0,0.083333333,0,0,91519.33521,-3.157126161,#DIV/0!,0,0,0,507.1696493,0,0,0.996272034,0.996272034,0.527101061,0,0,0,507.1696493,0,0,0,0,0,0,0,0,-507.1696493,0,0
232,20,4,86,0.058666827,0.009,0.0037251,0,0.065789474,1,0,0.083333333,0,0,91178.15424,-3.157126161,#DIV/0!,0,0,0,505.2789381,0,0,0.9962749,0.9962749,0.525136046,0,0,0,505.2789381,0,0,0,0,0,0,0,0,-505.2789381,0,0
233,20,5,86,0.058666827,0.009,0.003722236,0,0.065789474,1,0,0.083333333,0,0,90838.5065,-3.157126161,#DIV/0!,0,0,0,503.3967235,0,0,0.996277764,0.996277764,0.523179861,0,0,0,503.3967235,0,0,0,0,0,0,0,0,-503.3967235,0,0
234,20,6,86,0.058666827,0.009,0.003719375,0,0.065789474,1,0,0.083333333,0,0,90500.38412,-3.157126161,#DIV/0!,0,0,0,501.522962,0,0,0.996280625,0.996280625,0.521232462,0,0,0,501.522962,0,0,0,0,0,0,0,0,-501.522962,0,0
235,20,7,86,0.058666827,0.009,0.003716515,0,0.065789474,1,0,0.083333333,0,0,90163.77929,-3.157126161,#DIV/0!,0,0,0,499.6576102,0,0,0.996283485,0.996283485,0.519293804,0,0,0,499.6576102,0,0,0,0,0,0,0,0,-499.6576102,0,0
236,20,8,86,0.058666827,0.009,0.003713658,0,0.065789474,1,0,0.083333333,0,0,89828.68422,-3.157126161,#DIV/0!,0,0,0,497.800625,0,0,0.996286342,0.996286342,0.51736384,0,0,0,497.800625,0,0,0,0,0,0,0,0,-497.800625,0,0
237,20,9,86,0.058666827,0.009,0.003710803,0,0.065789474,1,0,0.083333333,0,0,89495.09118,-3.157126161,#DIV/0!,0,0,0,495.9519636,0,0,0.996289197,0.996289197,0.515442528,0,0,0,495.9519636,0,0,0,0,0,0,0,0,-495.9519636,0,0
238,20,10,86,0.058666827,0.009,0.003707951,0,0.065789474,1,0,0.083333333,0,0,89162.99248,-3.157126161,#DIV/0!,0,0,0,494.1115833,0,0,0.996292049,0.996292049,0.513529822,0,0,0,494.1115833,0,0,0,0,0,0,0,0,-494.1115833,0,0
239,20,11,86,0.058666827,0.009,0.003705101,0,0.065789474,1,0,0.083333333,0,0,88832.38048,-3.157126161,#DIV/0!,0,0,0,492.2794418,0,0,0.996294899,0.996294899,0.511625678,0,0,0,492.2794418,0,0,0,0,0,0,0,0,-492.2794418,0,0
240,20,12,86,0.058666827,0.009,0.003702252,0,0.065789474,1,0,0.083333333,0,0,88503.24758,-3.157126161,#DIV/0!,0,0.015,0,490.455497,0,0,0.996297748,0.996297748,0.509730054,0,0,0,490.455497,0,0,0,0,0,0,0,0,-490.455497,0,0
241,21,1,87,0.0673488,0.008,0.004408035,0,0.069444444,1,0,0.083333333,0,0,88175.58621,-3.157126161,#DIV/0!,0,0,0.0189,488.6397069,0,0,0.995591965,0.995591965,0.507842904,0,0,0,488.6397069,0,0,0,0,0,0,0,0,-488.6397069,0,0
242,21,2,87,0.0673488,0.008,0.004405012,0,0.069444444,1,0,0.083333333,0,0,87786.90518,-3.157126161,#DIV/0!,0,0,0,486.4857662,0,0,0.995594988,0.995594988,0.505604315,0,0,0,486.4857662,0,0,0,0,0,0,0,0,-486.4857662,0,0
243,21,3,87,0.0673488,0.008,0.004401992,0,0.069444444,1,0,0.083333333,0,0,87400.20278,-3.157126161,#DIV/0!,0,0,0,484.3427904,0,0,0.995598008,0.995598008,0.503377122,0,0,0,484.3427904,0,0,0,0,0,0,0,0,-484.3427904,0,0
244,21,4,87,0.0673488,0.008,0.004398974,0,0.069444444,1,0,0.083333333,0,0,87015.46779,-3.157126161,#DIV/0!,0,0,0,482.2107174,0,0,0.995601026,0.995601026,0.50116126,0,0,0,482.2107174,0,0,0,0,0,0,0,0,-482.2107174,0,0
245,21,5,87,0.0673488,0.008,0.004395958,0,0.069444444,1,0,0.083333333,0,0,86632.68902,-3.157126161,#DIV/0!,0,0,0,480.089485,0,0,0.995604042,0.995604042,0.498956665,0,0,0,480.089485,0,0,0,0,0,0,0,0,-480.089485,0,0
246,21,6,87,0.0673488,0.008,0.004392944,0,0.069444444,1,0,0.083333333,0,0,86251.85537,-3.157126161,#DIV/0!,0,0,0,477.9790319,0,0,0.995607056,0.995607056,0.496763272,0,0,0,477.9790319,0,0,0,0,0,0,0,0,-477.9790319,0,0
247,21,7,87,0.0673488,0.008,0.004389932,0,0.069444444,1,0,0.083333333,0,0,85872.9558,-3.157126161,#DIV/0!,0,0,0,475.8792968,0,0,0.995610068,0.995610068,0.494581019,0,0,0,475.8792968,0,0,0,0,0,0,0,0,-475.8792968,0,0
248,21,8,87,0.0673488,0.008,0.004386923,0,0.069444444,1,0,0.083333333,0,0,85495.97935,-3.157126161,#DIV/0!,0,0,0,473.7902189,0,0,0.995613077,0.995613077,0.492409842,0,0,0,473.7902189,0,0,0,0,0,0,0,0,-473.7902189,0,0
249,21,9,87,0.0673488,0.008,0.004383915,0,0.069444444,1,0,0.083333333,0,0,85120.91511,-3.157126161,#DIV/0!,0,0,0,471.7117379,0,0,0.995616085,0.995616085,0.490249678,0,0,0,471.7117379,0,0,0,0,0,0,0,0,-471.7117379,0,0
250,21,10,87,0.0673488,0.008,0.00438091,0,0.069444444,1,0,0.083333333,0,0,84747.75225,-3.157126161,#DIV/0!,0,0,0,469.6437937,0,0,0.99561909,0.99561909,0.488100465,0,0,0,469.6437937,0,0,0,0,0,0,0,0,-469.6437937,0,0
251,21,11,87,0.0673488,0.008,0.004377906,0,0.069444444,1,0,0.083333333,0,0,84376.48001,-3.157126161,#DIV/0!,0,0,0,467.5863267,0,0,0.995622094,0.995622094,0.485962141,0,0,0,467.5863267,0,0,0,0,0,0,0,0,-467.5863267,0,0
252,21,12,87,0.0673488,0.008,0.004374905,0,0.069444444,1,0,0.083333333,0,0,84007.08769,-3.157126161,#DIV/0!,0,0.015,0,465.5392776,0,0,0.995625095,0.995625095,0.483834644,0,0,0,465.5392776,0,0,0,0,0,0,0,0,-465.5392776,0,0
253,22,1,88,0.07685732,0.007,0.005186508,0,0.072992701,1,0,0.083333333,0,0,83639.56465,-3.157126161,#DIV/0!,0,0,0.0189,463.5025874,0,0,0.994813492,0.994813492,0.481717914,0,0,0,463.5025874,0,0,0,0,0,0,0,0,-463.5025874,0,0
254,22,2,88,0.07685732,0.007,0.005183385,0,0.072992701,1,0,0.083333333,0,0,83205.76736,-3.157126161,#DIV/0!,0,0,0,461.0986274,0,0,0.994816615,0.994816615,0.47921948,0,0,0,461.0986274,0,0,0,0,0,0,0,0,-461.0986274,0,0
255,22,3,88,0.07685732,0.007,0.005180263,0,0.072992701,1,0,0.083333333,0,0,82774.47987,-3.157126161,#DIV/0!,0,0,0,458.7085759,0,0,0.994819737,0.994819737,0.476735501,0,0,0,458.7085759,0,0,0,0,0,0,0,0,-458.7085759,0,0
256,22,4,88,0.07685732,0.007,0.005177143,0,0.072992701,1,0,0.083333333,0,0,82345.68631,-3.157126161,#DIV/0!,0,0,0,456.332345,0,0,0.994822857,0.994822857,0.474265886,0,0,0,456.332345,0,0,0,0,0,0,0,0,-456.332345,0,0
257,22,5,88,0.07685732,0.007,0.005174025,0,0.072992701,1,0,0.083333333,0,0,81919.37092,-3.157126161,#DIV/0!,0,0,0,453.9698472,0,0,0.994825975,0.994825975,0.471810544,0,0,0,453.9698472,0,0,0,0,0,0,0,0,-453.9698472,0,0
258,22,6,88,0.07685732,0.007,0.005170909,0,0.072992701,1,0,0.083333333,0,0,81495.51805,-3.157126161,#DIV/0!,0,0,0,451.6209959,0,0,0.994829091,0.994829091,0.469369384,0,0,0,451.6209959,0,0,0,0,0,0,0,0,-451.6209959,0,0
259,22,7,88,0.07685732,0.007,0.005167795,0,0.072992701,1,0,0.083333333,0,0,81074.11214,-3.157126161,#DIV/0!,0,0,0,449.2857048,0,0,0.994832205,0.994832205,0.466942318,0,0,0,449.2857048,0,0,0,0,0,0,0,0,-449.2857048,0,0
260,22,8,88,0.07685732,0.007,0.005164683,0,0.072992701,1,0,0.083333333,0,0,80655.13775,-3.157126161,#DIV/0!,0,0,0,446.9638884,0,0,0.994835317,0.994835317,0.464529256,0,0,0,446.9638884,0,0,0,0,0,0,0,0,-446.9638884,0,0
261,22,9,88,0.07685732,0.007,0.005161573,0,0.072992701,1,0,0.083333333,0,0,80238.57955,-3.157126161,#DIV/0!,0,0,0,444.6554617,0,0,0.994838427,0.994838427,0.462130109,0,0,0,444.6554617,0,0,0,0,0,0,0,0,-444.6554617,0,0
262,22,10,88,0.07685732,0.007,0.005158464,0,0.072992701,1,0,0.083333333,0,0,79824.42229,-3.157126161,#DIV/0!,0,0,0,442.3603402,0,0,0.994841536,0.994841536,0.459744791,0,0,0,442.3603402,0,0,0,0,0,0,0,0,-442.3603402,0,0
263,22,11,88,0.07685732,0.007,0.005155358,0,0.072992701,1,0,0.083333333,0,0,79412.65086,-3.157126161,#DIV/0!,0,0,0,440.0784402,0,0,0.994844642,0.994844642,0.457373214,0,0,0,440.0784402,0,0,0,0,0,0,0,0,-440.0784402,0,0
264,22,12,88,0.07685732,0.007,0.005152254,0,0.072992701,1,0,0.083333333,0,0,79003.25021,-3.157126161,#DIV/0!,0,0.015,0,437.8096783,0,0,0.994847746,0.994847746,0.455015291,0,0,0,437.8096783,0,0,0,0,0,0,0,0,-437.8096783,0,0
265,23,1,89,0.087158187,0.007,0.005862062,0,0.07751938,1,0,0.083333333,0,0,78596.20543,-3.157126161,#DIV/0!,0,0,0.0189,435.5539718,0,0,0.994137938,0.994137938,0.452670937,0,0,0,435.5539718,0,0,0,0,0,0,0,0,-435.5539718,0,0
266,23,2,89,0.087158187,0.007,0.005858518,0,0.07751938,1,0,0.083333333,0,0,78135.46961,-3.157126161,#DIV/0!,0,0,0,433.0007274,0,0,0.994141482,0.994141482,0.450017352,0,0,0,433.0007274,0,0,0,0,0,0,0,0,-433.0007274,0,0
267,23,3,89,0.087158187,0.007,0.005854976,0,0.07751938,1,0,0.083333333,0,0,77677.71155,-3.157126161,#DIV/0!,0,0,0,430.4639849,0,0,0.994145024,0.994145024,0.447380917,0,0,0,430.4639849,0,0,0,0,0,0,0,0,-430.4639849,0,0
268,23,4,89,0.087158187,0.007,0.005851437,0,0.07751938,1,0,0.083333333,0,0,77222.9104,-3.157126161,#DIV/0!,0,0,0,427.9436284,0,0,0.994148563,0.994148563,0.444761513,0,0,0,427.9436284,0,0,0,0,0,0,0,0,-427.9436284,0,0
269,23,5,89,0.087158187,0.007,0.005847899,0,0.07751938,1,0,0.083333333,0,0,76771.04542,-3.157126161,#DIV/0!,0,0,0,425.4395434,0,0,0.994152101,0.994152101,0.442159019,0,0,0,425.4395434,0,0,0,0,0,0,0,0,-425.4395434,0,0
270,23,6,89,0.087158187,0.007,0.005844364,0,0.07751938,1,0,0.083333333,0,0,76322.09607,-3.157126161,#DIV/0!,0,0,0,422.9516157,0,0,0.994155636,0.994155636,0.439573317,0,0,0,422.9516157,0,0,0,0,0,0,0,0,-422.9516157,0,0
271,23,7,89,0.087158187,0.007,0.005840831,0,0.07751938,1,0,0.083333333,0,0,75876.04194,-3.157126161,#DIV/0!,0,0,0,420.4797324,0,0,0.994159169,0.994159169,0.437004291,0,0,0,420.4797324,0,0,0,0,0,0,0,0,-420.4797324,0,0
272,23,8,89,0.087158187,0.007,0.005837301,0,0.07751938,1,0,0.083333333,0,0,75432.86278,-3.157126161,#DIV/0!,0,0,0,418.0237812,0,0,0.994162699,0.994162699,0.434451822,0,0,0,418.0237812,0,0,0,0,0,0,0,0,-418.0237812,0,0
273,23,9,89,0.087158187,0.007,0.005833772,0,0.07751938,1,0,0.083333333,0,0,74992.53848,-3.157126161,#DIV/0!,0,0,0,415.5836507,0,0,0.994166228,0.994166228,0.431915797,0,0,0,415.5836507,0,0,0,0,0,0,0,0,-415.5836507,0,0
274,23,10,89,0.087158187,0.007,0.005830246,0,0.07751938,1,0,0.083333333,0,0,74555.0491,-3.157126161,#DIV/0!,0,0,0,413.1592304,0,0,0.994169754,0.994169754,0.429396098,0,0,0,413.1592304,0,0,0,0,0,0,0,0,-413.1592304,0,0
275,23,11,89,0.087158187,0.007,0.005826722,0,0.07751938,1,0,0.083333333,0,0,74120.37483,-3.157126161,#DIV/0!,0,0,0,410.7504105,0,0,0.994173278,0.994173278,0.426892613,0,0,0,410.7504105,0,0,0,0,0,0,0,0,-410.7504105,0,0
276,23,12,89,0.087158187,0.007,0.0058232,0,0.07751938,1,0,0.083333333,0,0,73688.49603,-3.157126161,#DIV/0!,0,0.015,0,408.3570822,0,0,0.9941768,0.9941768,0.424405229,0,0,0,408.3570822,0,0,0,0,0,0,0,0,-408.3570822,0,0
277,24,1,90,0.098197,0.006,0.006837143,0,0.081967213,1,0,0.083333333,0,0,73259.39319,-3.157126161,#DIV/0!,0,0,0.0189,405.9791373,0,0,0.993162857,0.993162857,0.421933832,0,0,0,405.9791373,0,0,0,0,0,0,0,0,-405.9791373,0,0
278,24,2,90,0.098197,0.006,0.006833582,0,0.081967213,1,0,0.083333333,0,0,72758.50827,-3.157126161,#DIV/0!,0,0,0,403.2034,0,0,0.993166418,0.993166418,0.419049011,0,0,0,403.2034,0,0,0,0,0,0,0,0,-403.2034,0,0
279,24,3,90,0.098197,0.006,0.006830023,0,0.081967213,1,0,0.083333333,0,0,72261.30705,-3.157126161,#DIV/0!,0,0,0,400.4480766,0,0,0.993169977,0.993169977,0.416185405,0,0,0,400.4480766,0,0,0,0,0,0,0,0,-400.4480766,0,0
280,24,4,90,0.098197,0.006,0.006826466,0,0.081967213,1,0,0.083333333,0,0,71767.76066,-3.157126161,#DIV/0!,0,0,0,397.713007,0,0,0.993173534,0.993173534,0.413342849,0,0,0,397.713007,0,0,0,0,0,0,0,0,-397.713007,0,0
281,24,5,90,0.098197,0.006,0.006822911,0,0.081967213,1,0,0.083333333,0,0,71277.84047,-3.157126161,#DIV/0!,0,0,0,394.9980326,0,0,0.993177089,0.993177089,0.410521178,0,0,0,394.9980326,0,0,0,0,0,0,0,0,-394.9980326,0,0
282,24,6,90,0.098197,0.006,0.006819358,0,0.081967213,1,0,0.083333333,0,0,70791.5181,-3.157126161,#DIV/0!,0,0,0,392.3029961,0,0,0.993180642,0.993180642,0.407720229,0,0,0,392.3029961,0,0,0,0,0,0,0,0,-392.3029961,0,0
283,24,7,90,0.098197,0.006,0.006815807,0,0.081967213,1,0,0.083333333,0,0,70308.76539,-3.157126161,#DIV/0!,0,0,0,389.6277415,0,0,0.993184193,0.993184193,0.404939838,0,0,0,389.6277415,0,0,0,0,0,0,0,0,-389.6277415,0,0
284,24,8,90,0.098197,0.006,0.006812258,0,0.081967213,1,0,0.083333333,0,0,69829.55442,-3.157126161,#DIV/0!,0,0,0,386.9721141,0,0,0.993187742,0.993187742,0.402179847,0,0,0,386.9721141,0,0,0,0,0,0,0,0,-386.9721141,0,0
285,24,9,90,0.098197,0.006,0.00680871,0,0.081967213,1,0,0.083333333,0,0,69353.8575,-3.157126161,#DIV/0!,0,0,0,384.3359603,0,0,0.99319129,0.99319129,0.399440094,0,0,0,384.3359603,0,0,0,0,0,0,0,0,-384.3359603,0,0
286,24,10,90,0.098197,0.006,0.006805165,0,0.081967213,1,0,0.083333333,0,0,68881.64717,-3.157126161,#DIV/0!,0,0,0,381.719128,0,0,0.993194835,0.993194835,0.396720422,0,0,0,381.719128,0,0,0,0,0,0,0,0,-381.719128,0,0
287,24,11,90,0.098197,0.006,0.006801622,0,0.081967213,1,0,0.083333333,0,0,68412.89619,-3.157126161,#DIV/0!,0,0,0,379.1214664,0,0,0.993198378,0.993198378,0.394020674,0,0,0,379.1214664,0,0,0,0,0,0,0,0,-379.1214664,0,0
288,24,12,90,0.098197,0.006,0.00679808,0,0.081967213,1,0,0.083333333,0,0,67947.57756,-3.157126161,#DIV/0!,0,0.015,0,376.5428256,0,0,0.99320192,0.99320192,0.391340694,0,0,0,376.5428256,0,0,0,0,0,0,0,0,-376.5428256,0,0
289,25,1,91,0.108323,0.006,0.007525109,0,0.086956522,1,0,0.083333333,0,0,67485.66449,-3.157126161,#DIV/0!,0,0,0.0189,373.9830574,0,0,0.992474891,0.992474891,0.388680329,0,0,0,373.9830574,0,0,0,0,0,0,0,0,-373.9830574,0,0
290,25,2,91,0.108323,0.006,0.007521175,0,0.086956522,1,0,0.083333333,0,0,66977.82748,-3.157126161,#DIV/0!,0,0,0,371.168794,0,0,0.992478825,0.992478825,0.385755467,0,0,0,371.168794,0,0,0,0,0,0,0,0,-371.168794,0,0
291,25,3,91,0.108323,0.006,0.007517243,0,0.086956522,1,0,0.083333333,0,0,66474.07551,-3.157126161,#DIV/0!,0,0,0,368.3771685,0,0,0.992482757,0.992482757,0.382854133,0,0,0,368.3771685,0,0,0,0,0,0,0,0,-368.3771685,0,0
292,25,4,91,0.108323,0.006,0.007513313,0,0.086956522,1,0,0.083333333,0,0,65974.37373,-3.157126161,#DIV/0!,0,0,0,365.6079877,0,0,0.992486687,0.992486687,0.379976125,0,0,0,365.6079877,0,0,0,0,0,0,0,0,-365.6079877,0,0
293,25,5,91,0.108323,0.006,0.007509385,0,0.086956522,1,0,0.083333333,0,0,65478.6876,-3.157126161,#DIV/0!,0,0,0,362.8610605,0,0,0.992490615,0.992490615,0.377121245,0,0,0,362.8610605,0,0,0,0,0,0,0,0,-362.8610605,0,0
294,25,6,91,0.108323,0.006,0.00750546,0,0.086956522,1,0,0.083333333,0,0,64986.98291,-3.157126161,#DIV/0!,0,0,0,360.136197,0,0,0.99249454,0.99249454,0.374289297,0,0,0,360.136197,0,0,0,0,0,0,0,0,-360.136197,0,0
295,25,7,91,0.108323,0.006,0.007501536,0,0.086956522,1,0,0.083333333,0,0,64499.22573,-3.157126161,#DIV/0!,0,0,0,357.4332093,0,0,0.992498464,0.992498464,0.371480084,0,0,0,357.4332093,0,0,0,0,0,0,0,0,-357.4332093,0,0
296,25,8,91,0.108323,0.006,0.007497615,0,0.086956522,1,0,0.083333333,0,0,64015.38246,-3.157126161,#DIV/0!,0,0,0,354.7519112,0,0,0.992502385,0.992502385,0.368693412,0,0,0,354.7519112,0,0,0,0,0,0,0,0,-354.7519112,0,0
297,25,9,91,0.108323,0.006,0.007493695,0,0.086956522,1,0,0.083333333,0,0,63535.41979,-3.157126161,#DIV/0!,0,0,0,352.092118,0,0,0.992506305,0.992506305,0.365929091,0,0,0,352.092118,0,0,0,0,0,0,0,0,-352.092118,0,0
298,25,10,91,0.108323,0.006,0.007489778,0,0.086956522,1,0,0.083333333,0,0,63059.30471,-3.157126161,#DIV/0!,0,0,0,349.4536469,0,0,0.992510222,0.992510222,0.36318693,0,0,0,349.4536469,0,0,0,0,0,0,0,0,-349.4536469,0,0
299,25,11,91,0.108323,0.006,0.007485863,0,0.086956522,1,0,0.083333333,0,0,62587.00449,-3.157126161,#DIV/0!,0,0,0,346.8363166,0,0,0.992514137,0.992514137,0.36046674,0,0,0,346.8363166,0,0,0,0,0,0,0,0,-346.8363166,0,0
300,25,12,91,0.108323,0.006,0.00748195,0,0.086956522,1,0,0.083333333,0,0,62118.48673,-3.157126161,#DIV/0!,0,0.015,0,344.2399473,0,0,0.99251805,0.99251805,0.357768336,0,0,0,344.2399473,0,0,0,0,0,0,0,0,-344.2399473,0,0
301,26,1,92,0.119188,0.005,0.008601796,0,0.092592593,1,0,0.083333333,0,0,61653.71929,-3.157126161,#DIV/0!,0,0,0.0189,341.6643611,0,0,0.991398204,0.991398204,0.355091531,0,0,0,341.6643611,0,0,0,0,0,0,0,0,-341.6643611,0,0
302,26,2,92,0.119188,0.005,0.008598027,0,0.092592593,1,0,0.083333333,0,0,61123.38658,-3.157126161,#DIV/0!,0,0,0,338.725434,0,0,0.991401973,0.991401973,0.352037106,0,0,0,338.725434,0,0,0,0,0,0,0,0,-338.725434,0,0
303,26,3,92,0.119188,0.005,0.00859426,0,0.092592593,1,0,0.083333333,0,0,60597.84604,-3.157126161,#DIV/0!,0,0,0,335.8130635,0,0,0.99140574,0.99140574,0.349010281,0,0,0,335.8130635,0,0,0,0,0,0,0,0,-335.8130635,0,0
304,26,4,92,0.119188,0.005,0.008590495,0,0.092592593,1,0,0.083333333,0,0,60077.05238,-3.157126161,#DIV/0!,0,0,0,332.9269986,0,0,0.991409505,0.991409505,0.346010796,0,0,0,332.9269986,0,0,0,0,0,0,0,0,-332.9269986,0,0
305,26,5,92,0.119188,0.005,0.008586731,0,0.092592593,1,0,0.083333333,0,0,59560.96077,-3.157126161,#DIV/0!,0,0,0,330.0669909,0,0,0.991413269,0.991413269,0.343038392,0,0,0,330.0669909,0,0,0,0,0,0,0,0,-330.0669909,0,0
306,26,6,92,0.119188,0.005,0.00858297,0,0.092592593,1,0,0.083333333,0,0,59049.5268,-3.157126161,#DIV/0!,0,0,0,327.2327943,0,0,0.99141703,0.99141703,0.340092813,0,0,0,327.2327943,0,0,0,0,0,0,0,0,-327.2327943,0,0
307,26,7,92,0.119188,0.005,0.00857921,0,0.092592593,1,0,0.083333333,0,0,58542.7065,-3.157126161,#DIV/0!,0,0,0,324.4241652,0,0,0.99142079,0.99142079,0.337173807,0,0,0,324.4241652,0,0,0,0,0,0,0,0,-324.4241652,0,0
308,26,8,92,0.119188,0.005,0.008575451,0,0.092592593,1,0,0.083333333,0,0,58040.45636,-3.157126161,#DIV/0!,0,0,0,321.6408623,0,0,0.991424549,0.991424549,0.334281122,0,0,0,321.6408623,0,0,0,0,0,0,0,0,-321.6408623,0,0
309,26,9,92,0.119188,0.005,0.008571695,0,0.092592593,1,0,0.083333333,0,0,57542.73326,-3.157126161,#DIV/0!,0,0,0,318.8826468,0,0,0.991428305,0.991428305,0.331414511,0,0,0,318.8826468,0,0,0,0,0,0,0,0,-318.8826468,0,0
310,26,10,92,0.119188,0.005,0.00856794,0,0.092592593,1,0,0.083333333,0,0,57049.49453,-3.157126161,#DIV/0!,0,0,0,316.1492822,0,0,0.99143206,0.99143206,0.328573727,0,0,0,316.1492822,0,0,0,0,0,0,0,0,-316.1492822,0,0
311,26,11,92,0.119188,0.005,0.008564186,0,0.092592593,1,0,0.083333333,0,0,56560.6979,-3.157126161,#DIV/0!,0,0,0,313.4405342,0,0,0.991435814,0.991435814,0.325758527,0,0,0,313.4405342,0,0,0,0,0,0,0,0,-313.4405342,0,0
312,26,12,92,0.119188,0.005,0.008560435,0,0.092592593,1,0,0.083333333,0,0,56076.30154,-3.157126161,#DIV/0!,0,0.015,0,310.756171,0,0,0.991439565,0.991439565,0.32296867,0,0,0,310.756171,0,0,0,0,0,0,0,0,-310.756171,0,0
313,27,1,93,0.131334,0.005,0.009475943,0,0.099009901,1,0,0.083333333,0,0,55596.264,-3.157126161,#DIV/0!,0,0,0.0189,308.095963,0,0,0.990524057,0.990524057,0.320203918,0,0,0,308.095963,0,0,0,0,0,0,0,0,-308.095963,0,0
314,27,2,93,0.131334,0.005,0.009471771,0,0.099009901,1,0,0.083333333,0,0,55069.43694,-3.157126161,#DIV/0!,0,0,0,305.1764631,0,0,0.990528229,0.990528229,0.317169684,0,0,0,305.1764631,0,0,0,0,0,0,0,0,-305.1764631,0,0
315,27,3,93,0.131334,0.005,0.009467601,0,0.099009901,1,0,0.083333333,0,0,54547.83184,-3.157126161,#DIV/0!,0,0,0,302.2859014,0,0,0.990532399,0.990532399,0.314165525,0,0,0,302.2859014,0,0,0,0,0,0,0,0,-302.2859014,0,0
316,27,4,93,0.131334,0.005,0.009463432,0,0.099009901,1,0,0.083333333,0,0,54031.39474,-3.157126161,#DIV/0!,0,0,0,299.4239792,0,0,0.990536568,0.990536568,0.311191131,0,0,0,299.4239792,0,0,0,0,0,0,0,0,-299.4239792,0,0
317,27,5,93,0.131334,0.005,0.009459266,0,0.099009901,1,0,0.083333333,0,0,53520.07229,-3.157126161,#DIV/0!,0,0,0,296.5904006,0,0,0.990540734,0.990540734,0.308246195,0,0,0,296.5904006,0,0,0,0,0,0,0,0,-296.5904006,0,0
318,27,6,93,0.131334,0.005,0.009455101,0,0.099009901,1,0,0.083333333,0,0,53013.8117,-3.157126161,#DIV/0!,0,0,0,293.7848731,0,0,0.990544899,0.990544899,0.305330412,0,0,0,293.7848731,0,0,0,0,0,0,0,0,-293.7848731,0,0
319,27,7,93,0.131334,0.005,0.009450939,0,0.099009901,1,0,0.083333333,0,0,52512.56073,-3.157126161,#DIV/0!,0,0,0,291.0071074,0,0,0.990549061,0.990549061,0.302443482,0,0,0,291.0071074,0,0,0,0,0,0,0,0,-291.0071074,0,0
320,27,8,93,0.131334,0.005,0.009446778,0,0.099009901,1,0,0.083333333,0,0,52016.26774,-3.157126161,#DIV/0!,0,0,0,288.2568171,0,0,0.990553222,0.990553222,0.299585108,0,0,0,288.2568171,0,0,0,0,0,0,0,0,-288.2568171,0,0
321,27,9,93,0.131334,0.005,0.009442619,0,0.099009901,1,0,0.083333333,0,0,51524.88161,-3.157126161,#DIV/0!,0,0,0,285.5337189,0,0,0.990557381,0.990557381,0.296754994,0,0,0,285.5337189,0,0,0,0,0,0,0,0,-285.5337189,0,0
322,27,10,93,0.131334,0.005,0.009438462,0,0.099009901,1,0,0.083333333,0,0,51038.35177,-3.157126161,#DIV/0!,0,0,0,282.8375327,0,0,0.990561538,0.990561538,0.293952849,0,0,0,282.8375327,0,0,0,0,0,0,0,0,-282.8375327,0,0
323,27,11,93,0.131334,0.005,0.009434307,0,0.099009901,1,0,0.083333333,0,0,50556.6282,-3.157126161,#DIV/0!,0,0,0,280.1679813,0,0,0.990565693,0.990565693,0.291178386,0,0,0,280.1679813,0,0,0,0,0,0,0,0,-280.1679813,0,0
324,27,12,93,0.131334,0.005,0.009430154,0,0.099009901,1,0,0.083333333,0,0,50079.66143,-3.157126161,#DIV/0!,0,0.015,0,277.5247904,0,0,0.990569846,0.990569846,0.28843132,0,0,0,277.5247904,0,0,0,0,0,0,0,0,-277.5247904,0,0
325,28,1,94,0.145521,0.004,0.010964614,0,0.105263158,1,0,0.083333333,0,0,49607.40248,-3.157126161,#DIV/0!,0,0,0.0189,274.9076888,0,0,0.989035386,0.989035386,0.285711368,0,0,0,274.9076888,0,0,0,0,0,0,0,0,-274.9076888,0,0
326,28,2,94,0.145521,0.004,0.010960721,0,0.105263158,1,0,0.083333333,0,0,49063.47647,-3.157126161,#DIV/0!,0,0,0,271.8934321,0,0,0.989039279,0.989039279,0.282578653,0,0,0,271.8934321,0,0,0,0,0,0,0,0,-271.8934321,0,0
327,28,3,94,0.145521,0.004,0.010956829,0,0.105263158,1,0,0.083333333,0,0,48525.70541,-3.157126161,#DIV/0!,0,0,0,268.9132841,0,0,0.989043171,0.989043171,0.279481387,0,0,0,268.9132841,0,0,0,0,0,0,0,0,-268.9132841,0,0
